date,facility_id,medication_id,category,regime,demand_units,stock_on_hand,closing_stock,units_received,lead_time_days,procurement_cycle_days,supplier_stockout,expiry_date,seasonal_mult,dow,month,year,unmet_demand_today,stockout_flag,unmet_demand
2022-08-08,F001,M001,Antimalarial,stable,51,1740,1689,0,24,76,0,2022-12-26,1.0,0,8,2022,0,0,0
2022-08-09,F001,M001,Antimalarial,stable,39,1689,1650,0,25,86,0,2022-10-12,1.0,1,8,2022,0,0,0
2022-08-10,F001,M001,Antimalarial,stable,37,1650,1613,0,12,76,0,2023-09-20,1.0,2,8,2022,0,0,0
2022-08-11,F001,M001,Antimalarial,stable,48,1613,1565,0,21,76,0,2024-07-05,1.0,3,8,2022,0,0,0
2022-08-12,F001,M001,Antimalarial,stable,42,1565,1523,0,13,74,0,2023-06-02,1.0,4,8,2022,0,0,0
2022-08-13,F001,M001,Antimalarial,stable,29,1523,1494,0,12,72,0,2023-12-26,1.0,5,8,2022,0,0,0
2022-08-14,F001,M001,Antimalarial,stable,13,1494,1481,0,19,68,0,2023-01-22,1.0,6,8,2022,0,0,0
2022-08-15,F001,M001,Antimalarial,stable,36,1481,1445,0,16,75,0,2024-08-10,1.0,0,8,2022,0,0,0
2022-08-16,F001,M001,Antimalarial,stable,45,1445,1400,0,15,65,0,2023-02-21,1.0,1,8,2022,0,0,0
2022-08-17,F001,M001,Antimalarial,stable,48,1400,1352,0,27,74,0,2023-08-14,1.0,2,8,2022,0,0,0
2022-08-18,F001,M001,Antimalarial,stable,48,1352,1304,0,15,77,0,2023-12-02,1.0,3,8,2022,0,0,0
2022-08-19,F001,M001,Antimalarial,stable,42,1304,1262,0,19,85,0,2023-07-12,1.0,4,8,2022,0,0,0
2022-08-20,F001,M001,Antimalarial,stable,30,1262,1232,0,20,74,0,2024-02-22,1.0,5,8,2022,0,0,0
2022-08-21,F001,M001,Antimalarial,surge,18,1232,1214,0,20,79,0,2023-03-29,1.0,6,8,2022,0,0,0
2022-08-22,F001,M001,Antimalarial,surge,71,1214,1143,0,15,75,0,2024-03-06,1.0,0,8,2022,0,0,0
2022-08-23,F001,M001,Antimalarial,surge,88,1143,1055,0,16,74,0,2023-04-01,1.0,1,8,2022,0,0,0
2022-08-24,F001,M001,Antimalarial,surge,77,1055,978,0,18,78,0,2023-08-25,1.0,2,8,2022,0,0,0
2022-08-25,F001,M001,Antimalarial,surge,90,978,888,0,23,74,0,2023-03-11,1.0,3,8,2022,0,0,0
2022-08-26,F001,M001,Antimalarial,surge,78,888,810,0,17,73,0,2024-03-04,1.0,4,8,2022,0,0,0
2022-08-27,F001,M001,Antimalarial,stable,22,810,788,0,11,74,0,2023-06-11,1.0,5,8,2022,0,0,0
2022-08-28,F001,M001,Antimalarial,stable,10,788,778,0,24,74,0,2024-05-26,1.0,6,8,2022,0,0,0
2022-08-29,F001,M001,Antimalarial,stable,52,778,726,0,10,62,0,2023-09-09,1.0,0,8,2022,0,0,0
2022-08-30,F001,M001,Antimalarial,stable,44,726,682,0,17,81,0,2023-03-05,1.0,1,8,2022,0,0,0
2022-08-31,F001,M001,Antimalarial,stable,55,682,627,0,15,70,0,2024-07-18,1.0,2,8,2022,0,0,0
2022-09-01,F001,M001,Antimalarial,stable,38,627,589,0,13,68,0,2022-11-10,0.9,3,9,2022,0,0,0
2022-09-02,F001,M001,Antimalarial,stable,55,589,534,0,22,78,0,2023-02-01,0.9,4,9,2022,0,0,0
2022-09-03,F001,M001,Antimalarial,stable,27,534,507,0,24,67,0,2024-04-25,0.9,5,9,2022,0,0,0
2022-09-04,F001,M001,Antimalarial,stable,9,507,498,0,26,70,0,2023-08-02,0.9,6,9,2022,0,0,0
2022-09-05,F001,M001,Antimalarial,stable,36,498,462,0,20,73,0,2023-03-03,0.9,0,9,2022,0,0,0
2022-09-06,F001,M001,Antimalarial,stable,35,462,427,0,21,66,0,2024-03-11,0.9,1,9,2022,0,0,0
2022-09-07,F001,M001,Antimalarial,stable,39,427,388,0,12,73,0,2024-06-01,0.9,2,9,2022,0,0,0
2022-09-08,F001,M001,Antimalarial,stable,44,388,2369,2025,27,73,0,2024-07-15,0.9,3,9,2022,0,0,0
2022-09-09,F001,M001,Antimalarial,stable,36,2369,2333,0,20,66,0,2023-02-26,0.9,4,9,2022,0,0,0
2022-09-10,F001,M001,Antimalarial,stable,18,2333,2315,0,13,80,0,2024-04-23,0.9,5,9,2022,0,0,0
2022-09-11,F001,M001,Antimalarial,stable,10,2315,2305,0,13,67,0,2023-07-19,0.9,6,9,2022,0,0,0
2022-09-12,F001,M001,Antimalarial,stable,35,2305,2270,0,15,63,0,2024-01-02,0.9,0,9,2022,0,0,0
2022-09-13,F001,M001,Antimalarial,stable,47,2270,2223,0,24,81,0,2023-03-21,0.9,1,9,2022,0,0,0
2022-09-14,F001,M001,Antimalarial,stable,37,2223,2186,0,20,67,0,2024-07-31,0.9,2,9,2022,0,0,0
2022-09-15,F001,M001,Antimalarial,stable,46,2186,2140,0,23,75,0,2024-05-11,0.9,3,9,2022,0,0,0
2022-09-16,F001,M001,Antimalarial,stable,46,2140,2094,0,11,70,0,2023-10-04,0.9,4,9,2022,0,0,0
2022-09-17,F001,M001,Antimalarial,stable,24,2094,2070,0,21,83,0,2024-03-15,0.9,5,9,2022,0,0,0
2022-09-18,F001,M001,Antimalarial,stable,14,2070,2056,0,12,80,0,2024-03-06,0.9,6,9,2022,0,0,0
2022-09-19,F001,M001,Antimalarial,stable,38,2056,2018,0,16,87,0,2023-08-03,0.9,0,9,2022,0,0,0
2022-09-20,F001,M001,Antimalarial,stable,50,2018,1968,0,21,73,0,2024-06-29,0.9,1,9,2022,0,0,0
2022-09-21,F001,M001,Antimalarial,stable,37,1968,1931,0,14,76,0,2024-05-23,0.9,2,9,2022,0,0,0
2022-09-22,F001,M001,Antimalarial,stable,45,1931,1886,0,16,64,0,2024-06-18,0.9,3,9,2022,0,0,0
2022-09-23,F001,M001,Antimalarial,stable,55,1886,1831,0,20,70,0,2024-03-28,0.9,4,9,2022,0,0,0
2022-09-24,F001,M001,Antimalarial,stable,29,1831,1802,0,16,80,0,2023-04-03,0.9,5,9,2022,0,0,0
2022-09-25,F001,M001,Antimalarial,stable,15,1802,1787,0,20,75,0,2023-09-04,0.9,6,9,2022,0,0,0
2022-09-26,F001,M001,Antimalarial,stable,44,1787,1743,0,23,80,0,2023-12-05,0.9,0,9,2022,0,0,0
2022-09-27,F001,M001,Antimalarial,stable,38,1743,1705,0,12,66,0,2022-12-15,0.9,1,9,2022,0,0,0
2022-09-28,F001,M001,Antimalarial,stable,33,1705,1672,0,17,79,0,2024-07-06,0.9,2,9,2022,0,0,0
2022-09-29,F001,M001,Antimalarial,stable,44,1672,1628,0,19,74,0,2023-09-21,0.9,3,9,2022,0,0,0
2022-09-30,F001,M001,Antimalarial,stable,34,1628,1594,0,13,68,0,2024-06-10,0.9,4,9,2022,0,0,0
2022-10-01,F001,M001,Antimalarial,stable,30,1594,1564,0,22,65,0,2023-06-03,1.3,5,10,2022,0,0,0
2022-10-02,F001,M001,Antimalarial,stable,14,1564,1550,0,24,71,0,2023-05-22,1.3,6,10,2022,0,0,0
2022-10-03,F001,M001,Antimalarial,stable,61,1550,1489,0,18,76,0,2024-03-01,1.3,0,10,2022,0,0,0
2022-10-04,F001,M001,Antimalarial,stable,63,1489,1426,0,10,74,0,2023-01-02,1.3,1,10,2022,0,0,0
2022-10-05,F001,M001,Antimalarial,stable,53,1426,1373,0,20,70,0,2023-11-21,1.3,2,10,2022,0,0,0
2022-10-06,F001,M001,Antimalarial,stable,66,1373,1307,0,16,76,0,2023-10-15,1.3,3,10,2022,0,0,0
2022-10-07,F001,M001,Antimalarial,stable,60,1307,1247,0,20,65,0,2023-10-09,1.3,4,10,2022,0,0,0
2022-10-08,F001,M001,Antimalarial,stable,43,1247,1204,0,16,85,0,2023-03-13,1.3,5,10,2022,0,0,0
2022-10-09,F001,M001,Antimalarial,stable,14,1204,1190,0,7,73,0,2024-04-04,1.3,6,10,2022,0,0,0
2022-10-10,F001,M001,Antimalarial,stable,51,1190,1139,0,14,77,0,2024-04-23,1.3,0,10,2022,0,0,0
2022-10-11,F001,M001,Antimalarial,stable,53,1139,1086,0,16,79,0,2024-10-09,1.3,1,10,2022,0,0,0
2022-10-12,F001,M001,Antimalarial,stable,53,1086,1033,0,13,70,0,2024-10-06,1.3,2,10,2022,0,0,0
2022-10-13,F001,M001,Antimalarial,stable,63,1033,970,0,25,69,0,2024-06-16,1.3,3,10,2022,0,0,0
2022-10-14,F001,M001,Antimalarial,stable,55,970,3547,2632,27,87,0,2024-05-24,1.3,4,10,2022,0,0,0
2022-10-15,F001,M001,Antimalarial,stable,29,3547,3518,0,17,75,0,2024-02-02,1.3,5,10,2022,0,0,0
2022-10-16,F001,M001,Antimalarial,stable,17,3518,3501,0,14,72,0,2023-03-27,1.3,6,10,2022,0,0,0
2022-10-17,F001,M001,Antimalarial,stable,69,3501,3432,0,13,79,0,2022-11-30,1.3,0,10,2022,0,0,0
2022-10-18,F001,M001,Antimalarial,stable,55,3432,3377,0,18,71,0,2022-12-25,1.3,1,10,2022,0,0,0
2022-10-19,F001,M001,Antimalarial,stable,61,3377,3316,0,22,68,0,2023-09-25,1.3,2,10,2022,0,0,0
2022-10-20,F001,M001,Antimalarial,stable,58,3316,3258,0,21,83,1,2023-03-24,1.3,3,10,2022,0,0,0
2022-10-21,F001,M001,Antimalarial,stable,71,3258,3187,0,11,69,0,2024-04-10,1.3,4,10,2022,0,0,0
2022-10-22,F001,M001,Antimalarial,stable,33,3187,3154,0,16,72,0,2022-12-23,1.3,5,10,2022,0,0,0
2022-10-23,F001,M001,Antimalarial,stable,16,3154,3138,0,8,74,0,2024-01-23,1.3,6,10,2022,0,0,0
2022-10-24,F001,M001,Antimalarial,surge,116,3138,3022,0,21,66,0,2024-01-19,1.3,0,10,2022,0,0,0
2022-10-25,F001,M001,Antimalarial,surge,99,3022,2923,0,14,74,0,2023-03-27,1.3,1,10,2022,0,0,0
2022-10-26,F001,M001,Antimalarial,surge,131,2923,2792,0,22,86,0,2024-10-04,1.3,2,10,2022,0,0,0
2022-10-27,F001,M001,Antimalarial,surge,108,2792,2684,0,24,76,0,2023-09-14,1.3,3,10,2022,0,0,0
2022-10-28,F001,M001,Antimalarial,surge,109,2684,2575,0,22,65,0,2024-07-13,1.3,4,10,2022,0,0,0
2022-10-29,F001,M001,Antimalarial,surge,58,2575,2517,0,15,86,0,2023-08-13,1.3,5,10,2022,0,0,0
2022-10-30,F001,M001,Antimalarial,surge,26,2517,2491,0,17,84,0,2023-04-28,1.3,6,10,2022,0,0,0
2022-10-31,F001,M001,Antimalarial,surge,120,2491,2371,0,24,70,0,2024-09-08,1.3,0,10,2022,0,0,0
2022-11-01,F001,M001,Antimalarial,surge,147,2371,2224,0,30,68,0,2024-03-16,1.9,1,11,2022,0,0,0
2022-11-02,F001,M001,Antimalarial,surge,150,2224,2074,0,17,79,0,2023-07-24,1.9,2,11,2022,0,0,0
2022-11-03,F001,M001,Antimalarial,surge,171,2074,1903,0,24,74,0,2024-03-02,1.9,3,11,2022,0,0,0
2022-11-04,F001,M001,Antimalarial,surge,139,1903,1764,0,17,67,0,2024-03-29,1.9,4,11,2022,0,0,0
2022-11-05,F001,M001,Antimalarial,surge,65,1764,1699,0,12,74,0,2023-12-05,1.9,5,11,2022,0,0,0
2022-11-06,F001,M001,Antimalarial,surge,42,1699,1657,0,19,72,0,2023-02-20,1.9,6,11,2022,0,0,0
2022-11-07,F001,M001,Antimalarial,surge,155,1657,1502,0,23,73,0,2024-01-26,1.9,0,11,2022,0,0,0
2022-11-08,F001,M001,Antimalarial,surge,151,1502,1351,0,12,80,0,2022-12-23,1.9,1,11,2022,0,0,0
2022-11-09,F001,M001,Antimalarial,surge,160,1351,1191,0,15,80,0,2024-09-19,1.9,2,11,2022,0,0,0
2022-11-10,F001,M001,Antimalarial,surge,154,1191,1037,0,13,72,0,2022-12-21,1.9,3,11,2022,0,0,0
2022-11-11,F001,M001,Antimalarial,surge,155,1037,882,0,15,74,0,2023-11-08,1.9,4,11,2022,0,0,0
2022-11-12,F001,M001,Antimalarial,surge,74,882,808,0,28,70,0,2023-02-13,1.9,5,11,2022,0,0,0
2022-11-13,F001,M001,Antimalarial,surge,45,808,763,0,18,86,0,2023-12-01,1.9,6,11,2022,0,0,0
2022-11-14,F001,M001,Antimalarial,surge,172,763,591,0,15,81,0,2023-12-20,1.9,0,11,2022,0,0,0
2022-11-15,F001,M001,Antimalarial,surge,149,591,442,0,16,69,0,2023-04-20,1.9,1,11,2022,0,0,0
2022-11-16,F001,M001,Antimalarial,surge,163,442,279,0,16,72,0,2023-11-07,1.9,2,11,2022,0,0,0
2022-11-17,F001,M001,Antimalarial,surge,151,279,128,0,19,69,0,2023-08-13,1.9,3,11,2022,0,0,0
2022-11-18,F001,M001,Antimalarial,surge,140,128,0,0,22,67,0,2024-10-03,1.9,4,11,2022,12,1,12
2022-11-19,F001,M001,Antimalarial,surge,89,0,3758,3847,21,88,0,2023-04-11,1.9,5,11,2022,0,0,0
2022-11-20,F001,M001,Antimalarial,surge,47,3758,3711,0,13,76,1,2024-09-29,1.9,6,11,2022,0,0,0
2022-11-21,F001,M001,Antimalarial,surge,148,3711,3563,0,12,70,0,2023-01-12,1.9,0,11,2022,0,0,0
2022-11-22,F001,M001,Antimalarial,surge,148,3563,3415,0,16,73,0,2023-08-08,1.9,1,11,2022,0,0,0
2022-11-23,F001,M001,Antimalarial,surge,136,3415,3279,0,13,79,0,2024-10-02,1.9,2,11,2022,0,0,0
2022-11-24,F001,M001,Antimalarial,surge,157,3279,3122,0,15,79,0,2024-08-05,1.9,3,11,2022,0,0,0
2022-11-25,F001,M001,Antimalarial,surge,175,3122,2947,0,22,80,0,2024-10-05,1.9,4,11,2022,0,0,0
2022-11-26,F001,M001,Antimalarial,surge,94,2947,2853,0,20,63,0,2024-07-07,1.9,5,11,2022,0,0,0
2022-11-27,F001,M001,Antimalarial,surge,49,2853,2804,0,12,71,0,2023-01-25,1.9,6,11,2022,0,0,0
2022-11-28,F001,M001,Antimalarial,surge,155,2804,2649,0,16,73,0,2023-07-05,1.9,0,11,2022,0,0,0
2022-11-29,F001,M001,Antimalarial,surge,175,2649,2474,0,15,75,0,2023-06-27,1.9,1,11,2022,0,0,0
2022-11-30,F001,M001,Antimalarial,surge,157,2474,2317,0,16,76,0,2024-07-28,1.9,2,11,2022,0,0,0
2022-12-01,F001,M001,Antimalarial,surge,145,2317,2172,0,18,68,0,2024-02-12,1.6,3,12,2022,0,0,0
2022-12-02,F001,M001,Antimalarial,surge,124,2172,2048,0,12,75,0,2023-02-11,1.6,4,12,2022,0,0,0
2022-12-03,F001,M001,Antimalarial,stable,42,2048,2006,0,10,75,0,2024-04-10,1.6,5,12,2022,0,0,0
2022-12-04,F001,M001,Antimalarial,stable,29,2006,1977,0,14,76,0,2023-11-08,1.6,6,12,2022,0,0,0
2022-12-05,F001,M001,Antimalarial,stable,63,1977,1914,0,29,74,0,2023-12-07,1.6,0,12,2022,0,0,0
2022-12-06,F001,M001,Antimalarial,stable,88,1914,1826,0,11,84,0,2023-08-13,1.6,1,12,2022,0,0,0
2022-12-07,F001,M001,Antimalarial,stable,70,1826,1756,0,15,69,0,2023-07-02,1.6,2,12,2022,0,0,0
2022-12-08,F001,M001,Antimalarial,stable,79,1756,1677,0,9,77,0,2024-04-09,1.6,3,12,2022,0,0,0
2022-12-09,F001,M001,Antimalarial,stable,62,1677,1615,0,14,75,0,2023-02-19,1.6,4,12,2022,0,0,0
2022-12-10,F001,M001,Antimalarial,stable,38,1615,1577,0,14,69,0,2024-03-22,1.6,5,12,2022,0,0,0
2022-12-11,F001,M001,Antimalarial,stable,20,1577,1557,0,16,79,0,2024-02-25,1.6,6,12,2022,0,0,0
2022-12-12,F001,M001,Antimalarial,stable,87,1557,1470,0,10,73,0,2024-12-01,1.6,0,12,2022,0,0,0
2022-12-13,F001,M001,Antimalarial,stable,72,1470,1398,0,17,67,0,2024-01-02,1.6,1,12,2022,0,0,0
2022-12-14,F001,M001,Antimalarial,stable,79,1398,1319,0,18,76,0,2024-08-24,1.6,2,12,2022,0,0,0
2022-12-15,F001,M001,Antimalarial,stable,84,1319,1235,0,17,69,0,2024-04-11,1.6,3,12,2022,0,0,0
2022-12-16,F001,M001,Antimalarial,stable,71,1235,1164,0,14,78,0,2023-03-21,1.6,4,12,2022,0,0,0
2022-12-17,F001,M001,Antimalarial,stable,49,1164,1115,0,12,71,0,2024-05-25,1.6,5,12,2022,0,0,0
2022-12-18,F001,M001,Antimalarial,stable,24,1115,1091,0,13,64,0,2023-02-16,1.6,6,12,2022,0,0,0
2022-12-19,F001,M001,Antimalarial,stable,92,1091,999,0,16,74,0,2023-09-02,1.6,0,12,2022,0,0,0
2022-12-20,F001,M001,Antimalarial,stable,74,999,925,0,17,83,0,2023-03-15,1.6,1,12,2022,0,0,0
2022-12-21,F001,M001,Antimalarial,stable,70,925,855,0,14,71,0,2024-07-07,1.6,2,12,2022,0,0,0
2022-12-22,F001,M001,Antimalarial,stable,73,855,4022,3240,9,65,0,2023-03-18,1.6,3,12,2022,0,0,0
2022-12-23,F001,M001,Antimalarial,stable,65,4022,3957,0,17,74,0,2023-10-12,1.6,4,12,2022,0,0,0
2022-12-24,F001,M001,Antimalarial,stable,47,3957,3910,0,15,78,0,2023-10-08,1.6,5,12,2022,0,0,0
2022-12-25,F001,M001,Antimalarial,stable,23,3910,3887,0,12,65,0,2023-08-13,1.6,6,12,2022,0,0,0
2022-12-26,F001,M001,Antimalarial,stable,79,3887,3808,0,22,81,0,2023-02-10,1.6,0,12,2022,0,0,0
2022-12-27,F001,M001,Antimalarial,stable,66,3808,3742,0,15,80,0,2024-01-11,1.6,1,12,2022,0,0,0
2022-12-28,F001,M001,Antimalarial,stable,83,3742,3659,0,16,82,0,2024-05-20,1.6,2,12,2022,0,0,0
2022-12-29,F001,M001,Antimalarial,stable,67,3659,3592,0,14,75,0,2023-09-13,1.6,3,12,2022,0,0,0
2022-12-30,F001,M001,Antimalarial,stable,68,3592,3524,0,14,68,0,2024-03-25,1.6,4,12,2022,0,0,0
2022-12-31,F001,M001,Antimalarial,stable,32,3524,3492,0,22,70,0,2023-02-05,1.6,5,12,2022,0,0,0
2023-01-01,F001,M001,Antimalarial,stable,18,3492,3474,0,17,79,0,2023-02-07,1.1,6,1,2023,0,0,0
2023-01-02,F001,M001,Antimalarial,stable,45,3474,3429,0,11,75,0,2024-08-08,1.1,0,1,2023,0,0,0
2023-01-03,F001,M001,Antimalarial,stable,57,3429,3372,0,17,71,0,2024-11-15,1.1,1,1,2023,0,0,0
2023-01-04,F001,M001,Antimalarial,stable,49,3372,3323,0,16,66,0,2024-02-07,1.1,2,1,2023,0,0,0
2023-01-05,F001,M001,Antimalarial,stable,41,3323,3282,0,20,66,0,2024-06-25,1.1,3,1,2023,0,0,0
2023-01-06,F001,M001,Antimalarial,stable,37,3282,3245,0,18,79,0,2024-06-21,1.1,4,1,2023,0,0,0
2023-01-07,F001,M001,Antimalarial,stable,29,3245,3216,0,19,85,0,2024-05-16,1.1,5,1,2023,0,0,0
2023-01-08,F001,M001,Antimalarial,stable,14,3216,3202,0,29,68,0,2024-02-19,1.1,6,1,2023,0,0,0
2023-01-09,F001,M001,Antimalarial,stable,50,3202,3152,0,9,73,0,2024-03-23,1.1,0,1,2023,0,0,0
2023-01-10,F001,M001,Antimalarial,stable,54,3152,3098,0,18,80,0,2024-02-20,1.1,1,1,2023,0,0,0
2023-01-11,F001,M001,Antimalarial,stable,53,3098,3045,0,13,75,0,2024-05-30,1.1,2,1,2023,0,0,0
2023-01-12,F001,M001,Antimalarial,stable,39,3045,3006,0,12,79,0,2024-04-01,1.1,3,1,2023,0,0,0
2023-01-13,F001,M001,Antimalarial,stable,52,3006,2954,0,15,82,0,2024-02-10,1.1,4,1,2023,0,0,0
2023-01-14,F001,M001,Antimalarial,stable,26,2954,2928,0,11,69,0,2024-12-04,1.1,5,1,2023,0,0,0
2023-01-15,F001,M001,Antimalarial,stable,15,2928,2913,0,11,72,0,2023-11-09,1.1,6,1,2023,0,0,0
2023-01-16,F001,M001,Antimalarial,stable,40,2913,2873,0,26,73,0,2024-11-22,1.1,0,1,2023,0,0,0
2023-01-17,F001,M001,Antimalarial,stable,60,2873,2813,0,17,69,0,2024-01-31,1.1,1,1,2023,0,0,0
2023-01-18,F001,M001,Antimalarial,stable,66,2813,2747,0,13,64,0,2024-12-03,1.1,2,1,2023,0,0,0
2023-01-19,F001,M001,Antimalarial,stable,51,2747,2696,0,15,73,0,2023-04-26,1.1,3,1,2023,0,0,0
2023-01-20,F001,M001,Antimalarial,stable,44,2696,2652,0,11,70,0,2023-07-19,1.1,4,1,2023,0,0,0
2023-01-21,F001,M001,Antimalarial,surge,42,2652,2610,0,16,77,0,2023-06-05,1.1,5,1,2023,0,0,0
2023-01-22,F001,M001,Antimalarial,surge,33,2610,2577,0,19,77,0,2023-03-04,1.1,6,1,2023,0,0,0
2023-01-23,F001,M001,Antimalarial,surge,115,2577,2462,0,23,73,1,2024-02-13,1.1,0,1,2023,0,0,0
2023-01-24,F001,M001,Antimalarial,surge,91,2462,2371,0,15,70,0,2023-11-12,1.1,1,1,2023,0,0,0
2023-01-25,F001,M001,Antimalarial,surge,120,2371,2251,0,15,71,0,2024-02-08,1.1,2,1,2023,0,0,0
2023-01-26,F001,M001,Antimalarial,surge,85,2251,2166,0,9,70,0,2023-03-18,1.1,3,1,2023,0,0,0
2023-01-27,F001,M001,Antimalarial,surge,94,2166,2072,0,22,75,0,2023-11-30,1.1,4,1,2023,0,0,0
2023-01-28,F001,M001,Antimalarial,surge,32,2072,2040,0,20,88,1,2024-03-23,1.1,5,1,2023,0,0,0
2023-01-29,F001,M001,Antimalarial,surge,31,2040,2009,0,18,76,0,2024-10-21,1.1,6,1,2023,0,0,0
2023-01-30,F001,M001,Antimalarial,stable,38,2009,1971,0,7,74,0,2023-06-25,1.1,0,1,2023,0,0,0
2023-01-31,F001,M001,Antimalarial,stable,49,1971,1922,0,20,83,0,2023-05-28,1.1,1,1,2023,0,0,0
2023-02-01,F001,M001,Antimalarial,stable,43,1922,1879,0,25,85,0,2024-06-12,1.2,2,2,2023,0,0,0
2023-02-02,F001,M001,Antimalarial,stable,54,1879,1825,0,9,68,0,2023-08-13,1.2,3,2,2023,0,0,0
2023-02-03,F001,M001,Antimalarial,stable,59,1825,1766,0,23,80,0,2024-08-27,1.2,4,2,2023,0,0,0
2023-02-04,F001,M001,Antimalarial,stable,26,1766,1740,0,12,82,0,2024-11-26,1.2,5,2,2023,0,0,0
2023-02-05,F001,M001,Antimalarial,stable,17,1740,1723,0,17,72,0,2023-08-22,1.2,6,2,2023,0,0,0
2023-02-06,F001,M001,Antimalarial,stable,43,1723,1680,0,23,77,0,2024-01-02,1.2,0,2,2023,0,0,0
2023-02-07,F001,M001,Antimalarial,stable,54,1680,1626,0,21,69,0,2024-08-21,1.2,1,2,2023,0,0,0
2023-02-08,F001,M001,Antimalarial,stable,57,1626,1569,0,13,82,0,2024-09-19,1.2,2,2,2023,0,0,0
2023-02-09,F001,M001,Antimalarial,disruption,59,1569,1510,0,90,73,0,2024-08-13,1.2,3,2,2023,0,0,0
2023-02-10,F001,M001,Antimalarial,disruption,54,1510,1456,0,60,76,1,2023-08-17,1.2,4,2,2023,0,0,0
2023-02-11,F001,M001,Antimalarial,disruption,37,1456,1419,0,60,70,0,2024-09-27,1.2,5,2,2023,0,0,0
2023-02-12,F001,M001,Antimalarial,disruption,23,1419,1396,0,69,74,0,2024-01-21,1.2,6,2,2023,0,0,0
2023-02-13,F001,M001,Antimalarial,disruption,53,1396,1343,0,70,75,0,2024-10-07,1.2,0,2,2023,0,0,0
2023-02-14,F001,M001,Antimalarial,disruption,61,1343,1282,0,85,81,1,2024-04-26,1.2,1,2,2023,0,0,0
2023-02-15,F001,M001,Antimalarial,disruption,50,1282,1232,0,52,77,1,2024-03-08,1.2,2,2,2023,0,0,0
2023-02-16,F001,M001,Antimalarial,disruption,72,1232,1160,0,90,87,0,2023-07-12,1.2,3,2,2023,0,0,0
2023-02-17,F001,M001,Antimalarial,disruption,63,1160,1097,0,60,82,0,2024-03-25,1.2,4,2,2023,0,0,0
2023-02-18,F001,M001,Antimalarial,disruption,28,1097,1069,0,78,74,0,2023-08-27,1.2,5,2,2023,0,0,0
2023-02-19,F001,M001,Antimalarial,surge,24,1069,1045,0,29,70,0,2023-06-26,1.2,6,2,2023,0,0,0
2023-02-20,F001,M001,Antimalarial,surge,112,1045,933,0,18,87,1,2024-04-14,1.2,0,2,2023,0,0,0
2023-02-21,F001,M001,Antimalarial,surge,100,933,833,0,16,73,0,2024-08-22,1.2,1,2,2023,0,0,0
2023-02-22,F001,M001,Antimalarial,surge,108,833,725,0,16,83,1,2023-10-19,1.2,2,2,2023,0,0,0
2023-02-23,F001,M001,Antimalarial,surge,101,725,624,0,14,74,0,2024-03-29,1.2,3,2,2023,0,0,0
2023-02-24,F001,M001,Antimalarial,surge,106,624,518,0,11,81,0,2024-09-11,1.2,4,2,2023,0,0,0
2023-02-25,F001,M001,Antimalarial,surge,52,518,466,0,14,69,0,2023-04-19,1.2,5,2,2023,0,0,0
2023-02-26,F001,M001,Antimalarial,stable,13,466,453,0,22,66,0,2024-10-06,1.2,6,2,2023,0,0,0
2023-02-27,F001,M001,Antimalarial,stable,65,453,388,0,19,75,0,2024-12-31,1.2,0,2,2023,0,0,0
2023-02-28,F001,M001,Antimalarial,stable,44,388,344,0,10,85,0,2024-07-14,1.2,1,2,2023,0,0,0
2023-03-01,F001,M001,Antimalarial,stable,60,344,284,0,23,64,0,2023-12-04,1.5,2,3,2023,0,0,0
2023-03-02,F001,M001,Antimalarial,stable,73,284,211,0,13,67,0,2023-06-12,1.5,3,3,2023,0,0,0
2023-03-03,F001,M001,Antimalarial,stable,72,211,139,0,12,78,0,2024-04-13,1.5,4,3,2023,0,0,0
2023-03-04,F001,M001,Antimalarial,stable,50,139,89,0,22,65,0,2025-02-22,1.5,5,3,2023,0,0,0
2023-03-05,F001,M001,Antimalarial,stable,26,89,63,0,18,72,0,2024-09-24,1.5,6,3,2023,0,0,0
2023-03-06,F001,M001,Antimalarial,stable,52,63,11,0,11,70,0,2024-08-28,1.5,0,3,2023,0,0,0
2023-03-07,F001,M001,Antimalarial,stable,60,11,0,0,9,82,0,2023-05-03,1.5,1,3,2023,49,1,49
2023-03-08,F001,M001,Antimalarial,stable,63,0,0,0,15,84,0,2024-07-25,1.5,2,3,2023,63,1,63
2023-03-09,F001,M001,Antimalarial,stable,68,0,0,0,21,79,0,2024-02-17,1.5,3,3,2023,68,1,68
2023-03-10,F001,M001,Antimalarial,stable,68,0,0,0,19,77,0,2023-10-15,1.5,4,3,2023,68,1,68
2023-03-11,F001,M001,Antimalarial,stable,36,0,0,0,21,73,0,2023-09-28,1.5,5,3,2023,36,1,36
2023-03-12,F001,M001,Antimalarial,stable,16,0,0,0,13,65,0,2023-12-30,1.5,6,3,2023,16,1,16
2023-03-13,F001,M001,Antimalarial,stable,66,0,0,0,21,72,0,2025-01-28,1.5,0,3,2023,66,1,66
2023-03-14,F001,M001,Antimalarial,stable,73,0,0,0,20,74,0,2024-04-14,1.5,1,3,2023,73,1,73
2023-03-15,F001,M001,Antimalarial,stable,64,0,0,0,15,67,0,2024-05-07,1.5,2,3,2023,64,1,64
2023-03-16,F001,M001,Antimalarial,stable,85,0,0,0,18,74,0,2023-10-06,1.5,3,3,2023,85,1,85
